id	region	mode	final	fast	suite	equiv	deep	directed
2013	shared	const1	killed_fast	killed	-	-	-	-
2014	shared	cnot1	survived	survived	survived	equivalent	-	-
2015	shared	const1	killed_fast	killed	-	-	-	-
2016	shared	const1	killed_fast	killed	-	-	-	-
2017	shared	const0	killed_fast	killed	-	-	-	-
2018	shared	cnot1	killed_full	survived	killed	-	-	-
2019	shared	const0	killed_fast	killed	-	-	-	-
2020	shared	const0	killed_fast	killed	-	-	-	-
2021	shared	inv	killed_fast	killed	-	-	-	-
2022	shared	const0	killed_fast	killed	-	-	-	-
2023	shared	const0	killed_fast	killed	-	-	-	-
2024	shared	inv	killed_fast	killed	-	-	-	-
2025	shared	inv	killed_fast	killed	-	-	-	-
2026	shared	const1	killed_fast	killed	-	-	-	-
2027	shared	inv	killed_fast	killed	-	-	-	-
2028	shared	inv	killed_fast	killed	-	-	-	-
2029	shared	const1	killed_fast	killed	-	-	-	-
2030	shared	const1	killed_fast	killed	-	-	-	-
2031	shared	const1	killed_full	survived	killed	-	-	-
2032	shared	const0	survived	survived	survived	not_proven	survived	-
2033	shared	const0	killed_fast	killed	-	-	-	-
2034	shared	const0	killed_fast	killed	-	-	-	-
2035	shared	const1	killed_fast	killed	-	-	-	-
2036	shared	const1	survived	survived	survived	not_proven	survived	-
2037	shared	const1	killed_fast	killed	-	-	-	-
2038	shared	const0	killed_full	survived	killed	-	-	-
2039	shared	const0	killed_fast	killed	-	-	-	-
2040	shared	const0	killed_fast	killed	-	-	-	-
2041	shared	const0	killed_fast	killed	-	-	-	-
2042	shared	const0	killed_fast	killed	-	-	-	-
2043	shared	const1	killed_fast	killed	-	-	-	-
2044	shared	const0	killed_fast	killed	-	-	-	-
2045	shared	const1	killed_fast	killed	-	-	-	-
2046	shared	cnot0	killed_fast	killed	-	-	-	-
2047	shared	const1	killed_fast	killed	-	-	-	-
2048	shared	inv	killed_fast	killed	-	-	-	-
2049	shared	inv	killed_fast	killed	-	-	-	-
2050	shared	const1	killed_fast	killed	-	-	-	-
2051	shared	cnot1	killed_fast	killed	-	-	-	-
2052	shared	inv	killed_fast	killed	-	-	-	-
2053	shared	const0	killed_fast	killed	-	-	-	-
2054	shared	inv	killed_fast	killed	-	-	-	-
2055	shared	inv	killed_fast	killed	-	-	-	-
2056	shared	inv	killed_fast	killed	-	-	-	-
2057	shared	const1	killed_fast	killed	-	-	-	-
2058	shared	const0	killed_fast	killed	-	-	-	-
2059	shared	const0	killed_fast	killed	-	-	-	-
2060	shared	const0	killed_fast	killed	-	-	-	-
2061	shared	const1	killed_fast	killed	-	-	-	-
2062	shared	const1	killed_fast	killed	-	-	-	-
2063	shared	inv	killed_fast	killed	-	-	-	-
2064	shared	const1	killed_fast	killed	-	-	-	-
2065	shared	inv	killed_fast	killed	-	-	-	-
2066	shared	const1	killed_fast	killed	-	-	-	-
2067	shared	const0	killed_fast	killed	-	-	-	-
2068	shared	const1	killed_fast	killed	-	-	-	-
2069	shared	cnot1	survived	survived	survived	equivalent	-	-
2070	shared	cnot0	killed_fast	killed	-	-	-	-
2071	shared	inv	killed_fast	killed	-	-	-	-
2072	shared	const0	killed_fast	killed	-	-	-	-
2073	shared	const1	killed_fast	killed	-	-	-	-
2074	shared	inv	killed_fast	killed	-	-	-	-
2075	shared	inv	killed_fast	killed	-	-	-	-
2076	shared	const1	killed_fast	killed	-	-	-	-
2077	shared	inv	killed_fast	killed	-	-	-	-
2078	shared	inv	killed_fast	killed	-	-	-	-
2079	shared	const1	killed_fast	killed	-	-	-	-
2080	shared	const1	killed_fast	killed	-	-	-	-
2081	shared	const0	killed_full	survived	killed	-	-	-
2082	shared	inv	killed_fast	killed	-	-	-	-
2083	shared	const0	killed_full	survived	killed	-	-	-
2084	shared	inv	killed_fast	killed	-	-	-	-
2085	shared	inv	killed_fast	killed	-	-	-	-
2086	shared	const0	killed_full	survived	killed	-	-	-
2087	shared	const0	killed_fast	killed	-	-	-	-
2088	shared	inv	killed_fast	killed	-	-	-	-
2089	shared	const1	killed_fast	killed	-	-	-	-
2090	shared	cnot1	killed_fast	killed	-	-	-	-
2091	shared	const0	killed_full	survived	killed	-	-	-
2092	shared	inv	killed_fast	killed	-	-	-	-
2093	shared	const0	killed_fast	killed	-	-	-	-
2094	shared	const0	killed_fast	killed	-	-	-	-
2095	shared	const1	killed_fast	killed	-	-	-	-
2096	shared	const0	killed_fast	killed	-	-	-	-
2097	shared	const1	survived	survived	survived	equivalent	-	-
2098	shared	const0	killed_fast	killed	-	-	-	-
2099	shared	inv	killed_fast	killed	-	-	-	-
2100	shared	cnot0	killed_fast	killed	-	-	-	-
2101	fifo	const1	killed_full	survived	killed	-	-	-
2102	fifo	inv	killed_full	survived	killed	-	-	-
2103	fifo	const0	survived	survived	survived	not_proven	killed	-
2104	fifo	inv	killed_fast	killed	-	-	-	-
2105	fifo	cnot1	killed_fast	killed	-	-	-	-
2106	fifo	inv	killed_full	survived	killed	-	-	-
2107	fifo	cnot0	killed_fast	killed	-	-	-	-
2108	fifo	cnot0	killed_full	survived	killed	-	-	-
2109	fifo	cnot1	killed_full	survived	killed	-	-	-
2110	fifo	const1	killed_full	survived	killed	-	-	-
2111	fifo	const1	killed_fast	killed	-	-	-	-
2112	fifo	const0	killed_full	survived	killed	-	-	-
2113	fifo	const0	killed_fast	killed	-	-	-	-
2114	fifo	inv	killed_fast	killed	-	-	-	-
2115	fifo	const1	killed_fast	killed	-	-	-	-
2116	fifo	cnot1	killed_full	survived	killed	-	-	-
2117	fifo	const1	killed_fast	killed	-	-	-	-
2118	fifo	inv	killed_fast	killed	-	-	-	-
2119	fifo	cnot0	killed_full	survived	killed	-	-	-
2120	fifo	const1	killed_full	survived	killed	-	-	-
2121	fifo	cnot0	killed_fast	killed	-	-	-	-
2122	fifo	cnot1	killed_full	survived	killed	-	-	-
2123	fifo	const1	killed_fast	killed	-	-	-	-
2124	fifo	const1	killed_full	survived	killed	-	-	-
2125	fifo	inv	killed_full	survived	killed	-	-	-
2126	fifo	const1	killed_fast	killed	-	-	-	-
2127	fifo	const1	killed_fast	killed	-	-	-	-
2128	fifo	const1	killed_full	survived	killed	-	-	-
2129	fifo	const0	killed_fast	killed	-	-	-	-
2130	fifo	const0	killed_full	survived	killed	-	-	-
2131	fifo	const1	killed_fast	killed	-	-	-	-
2132	fifo	inv	killed_fast	killed	-	-	-	-
2133	fifo	inv	killed_fast	killed	-	-	-	-
2134	fifo	const0	killed_full	survived	killed	-	-	-
2135	fifo	const0	killed_fast	killed	-	-	-	-
2136	fifo	inv	killed_full	survived	killed	-	-	-
2137	fifo	const1	killed_full	survived	killed	-	-	-
2138	fifo	const0	killed_full	survived	killed	-	-	-
2139	fifo	inv	killed_fast	killed	-	-	-	-
2140	fifo	inv	killed_fast	killed	-	-	-	-
2141	fifo	cnot1	survived	survived	survived	not_proven	survived	-
2142	fifo	cnot0	killed_fast	killed	-	-	-	-
2143	fifo	const1	killed_fast	killed	-	-	-	-
2144	fifo	cnot1	survived	survived	survived	not_proven	survived	-
2145	fifo	inv	killed_full	survived	killed	-	-	-
2146	fifo	inv	killed_fast	killed	-	-	-	-
2147	fifo	const1	killed_fast	killed	-	-	-	-
2148	fifo	const1	killed_fast	killed	-	-	-	-
2149	fifo	const0	killed_fast	killed	-	-	-	-
2150	fifo	inv	killed_full	survived	killed	-	-	-
2151	fifo	const0	killed_full	survived	killed	-	-	-
2152	fifo	cnot1	killed_fast	killed	-	-	-	-
2153	fifo	const0	killed_full	survived	killed	-	-	-
2154	fifo	const0	killed_full	survived	killed	-	-	-
2155	fifo	const1	killed_fast	killed	-	-	-	-
2156	fifo	const0	killed_fast	killed	-	-	-	-
2157	fifo	const0	killed_full	survived	killed	-	-	-
2158	fifo	const0	killed_fast	killed	-	-	-	-
2159	fifo	inv	killed_fast	killed	-	-	-	-
2160	fifo	const1	killed_fast	killed	-	-	-	-
2161	fifo	const1	killed_fast	killed	-	-	-	-
2162	fifo	const0	killed_fast	killed	-	-	-	-
2163	fifo	inv	killed_full	survived	killed	-	-	-
2164	fifo	inv	killed_full	survived	killed	-	-	-
2165	fifo	const1	survived	survived	survived	not_proven	survived	-
2166	fifo	const1	killed_fast	killed	-	-	-	-
2167	fifo	const1	killed_fast	killed	-	-	-	-
2168	fifo	cnot1	killed_full	survived	killed	-	-	-
2169	fifo	const0	killed_full	survived	killed	-	-	-
2170	fifo	cnot1	killed_fast	killed	-	-	-	-
2171	fifo	const0	killed_fast	killed	-	-	-	-
2172	fifo	cnot1	killed_full	survived	killed	-	-	-
2173	fifo	cnot0	killed_fast	killed	-	-	-	-
2174	fifo	const1	killed_fast	killed	-	-	-	-
2175	fifo	const1	killed_fast	killed	-	-	-	-
2176	fifo	inv	killed_fast	killed	-	-	-	-
2177	fifo	inv	killed_fast	killed	-	-	-	-
2178	fifo	const1	killed_fast	killed	-	-	-	-
2179	fifo	inv	killed_fast	killed	-	-	-	-
2180	fifo	const0	killed_fast	killed	-	-	-	-
2181	fifo	const0	killed_full	survived	killed	-	-	-
2182	fifo	const0	killed_fast	killed	-	-	-	-
2183	fifo	const1	killed_full	survived	killed	-	-	-
2184	fifo	const0	killed_full	survived	killed	-	-	-
2185	fifo	cnot1	killed_full	survived	killed	-	-	-
2186	fifo	inv	killed_fast	killed	-	-	-	-
2187	fifo	inv	killed_fast	killed	-	-	-	-
2188	fifo	cnot1	survived	survived	survived	not_proven	survived	-
2189	fifo	cnot0	killed_fast	killed	-	-	-	-
2190	fifo	inv	killed_fast	killed	-	-	-	-
2191	fifo	inv	killed_fast	killed	-	-	-	-
2192	fifo	cnot0	killed_fast	killed	-	-	-	-
2193	fifo	inv	killed_full	survived	killed	-	-	-
2194	fifo	const1	killed_full	survived	killed	-	-	-
2195	fifo	const1	killed_fast	killed	-	-	-	-
2196	fifo	const0	killed_fast	killed	-	-	-	-
2197	fifo	inv	killed_fast	killed	-	-	-	-
2198	fifo	const0	survived	survived	survived	not_proven	survived	-
2199	fifo	inv	killed_fast	killed	-	-	-	-
2200	fifo	inv	killed_fast	killed	-	-	-	-
2201	fifo	inv	killed_full	survived	killed	-	-	-
2202	fifo	inv	killed_full	survived	killed	-	-	-
2203	fifo	const0	killed_fast	killed	-	-	-	-
2204	fifo	inv	killed_fast	killed	-	-	-	-
2205	fifo	const1	killed_full	survived	killed	-	-	-
2206	fifo	inv	killed_full	survived	killed	-	-	-
2207	fifo	const1	killed_fast	killed	-	-	-	-
2208	fifo	const0	killed_full	survived	killed	-	-	-
2209	fifo	const0	killed_full	survived	killed	-	-	-
2210	fifo	const1	killed_fast	killed	-	-	-	-
2211	fifo	cnot0	killed_full	survived	killed	-	-	-
2212	fifo	const0	killed_fast	killed	-	-	-	-
2213	fifo	const1	killed_fast	killed	-	-	-	-
2214	fifo	const1	killed_fast	killed	-	-	-	-
2215	fifo	inv	killed_fast	killed	-	-	-	-
2216	fifo	inv	killed_fast	killed	-	-	-	-
2217	fifo	const1	killed_full	survived	killed	-	-	-
2218	fifo	const1	killed_fast	killed	-	-	-	-
2219	fifo	const1	killed_fast	killed	-	-	-	-
2220	fifo	const0	killed_fast	killed	-	-	-	-
2221	fifo	cnot1	survived	survived	survived	not_proven	killed	-
2222	fifo	inv	killed_fast	killed	-	-	-	-
2223	fifo	cnot1	killed_fast	killed	-	-	-	-
2224	fifo	inv	killed_fast	killed	-	-	-	-
2225	fifo	inv	killed_full	survived	killed	-	-	-
2226	fifo	inv	killed_fast	killed	-	-	-	-
2227	fifo	const1	killed_fast	killed	-	-	-	-
2228	fifo	cnot0	killed_fast	killed	-	-	-	-
2229	fifo	cnot0	killed_full	survived	killed	-	-	-
2230	fifo	const1	killed_fast	killed	-	-	-	-
2231	engine_data	const1	killed_full	survived	killed	-	-	-
2232	engine_data	cnot1	killed_full	survived	killed	-	-	-
2233	engine_data	inv	killed_fast	killed	-	-	-	-
2234	engine_data	inv	killed_full	survived	killed	-	-	-
2235	engine_data	const1	killed_fast	killed	-	-	-	-
2236	engine_data	const0	killed_full	survived	killed	-	-	-
2237	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2238	engine_data	cnot1	killed_full	survived	killed	-	-	-
2239	engine_data	cnot1	killed_full	survived	killed	-	-	-
2240	engine_data	inv	killed_fast	killed	-	-	-	-
2241	engine_data	const0	killed_full	survived	killed	-	-	-
2242	engine_data	cnot0	killed_full	survived	killed	-	-	-
2243	engine_data	cnot0	killed_full	survived	killed	-	-	-
2244	engine_data	cnot0	survived	survived	survived	not_proven	killed	-
2245	engine_data	cnot1	killed_fast	killed	-	-	-	-
2246	engine_data	inv	survived	survived	survived	not_proven	killed	-
2247	engine_data	const1	killed_full	survived	killed	-	-	-
2248	engine_data	cnot0	killed_full	survived	killed	-	-	-
2249	engine_data	const0	killed_full	survived	killed	-	-	-
2250	engine_data	const0	killed_full	survived	killed	-	-	-
2251	engine_data	inv	killed_full	survived	killed	-	-	-
2252	engine_data	const0	survived	survived	survived	not_proven	killed	-
2253	engine_data	inv	survived	survived	survived	not_proven	killed	-
2254	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2255	engine_data	inv	killed_full	survived	killed	-	-	-
2256	engine_data	inv	killed_fast	killed	-	-	-	-
2257	engine_data	cnot1	killed_full	survived	killed	-	-	-
2258	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2259	engine_data	const1	killed_fast	killed	-	-	-	-
2260	engine_data	const0	killed_full	survived	killed	-	-	-
2261	engine_data	cnot1	killed_full	survived	killed	-	-	-
2262	engine_data	const1	killed_fast	killed	-	-	-	-
2263	engine_data	cnot0	killed_fast	killed	-	-	-	-
2264	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2265	engine_data	const0	killed_full	survived	killed	-	-	-
2266	engine_data	const1	killed_fast	killed	-	-	-	-
2267	engine_data	cnot0	killed_fast	killed	-	-	-	-
2268	engine_data	const0	killed_fast	killed	-	-	-	-
2269	engine_data	const0	killed_full	survived	killed	-	-	-
2270	engine_data	const1	killed_full	survived	killed	-	-	-
2271	engine_data	const0	killed_full	survived	killed	-	-	-
2272	engine_data	const1	killed_fast	killed	-	-	-	-
2273	engine_data	const1	killed_fast	killed	-	-	-	-
2274	engine_data	const1	killed_full	survived	killed	-	-	-
2275	engine_data	inv	killed_fast	killed	-	-	-	-
2276	engine_data	inv	survived	survived	survived	not_proven	killed	-
2277	engine_data	inv	killed_fast	killed	-	-	-	-
2278	engine_data	const0	killed_fast	killed	-	-	-	-
2279	engine_data	cnot1	killed_full	survived	killed	-	-	-
2280	engine_data	const0	killed_full	survived	killed	-	-	-
2281	engine_data	cnot0	killed_fast	killed	-	-	-	-
2282	engine_data	const0	killed_full	survived	killed	-	-	-
2283	engine_data	cnot1	killed_full	survived	killed	-	-	-
2284	engine_data	const0	killed_full	survived	killed	-	-	-
2285	engine_data	cnot0	killed_fast	killed	-	-	-	-
2286	engine_data	cnot1	killed_full	survived	killed	-	-	-
2287	engine_data	inv	killed_fast	killed	-	-	-	-
2288	engine_data	inv	killed_fast	killed	-	-	-	-
2289	engine_data	cnot1	killed_full	survived	killed	-	-	-
2290	engine_data	const1	killed_fast	killed	-	-	-	-
2291	engine_data	const0	killed_full	survived	killed	-	-	-
2292	engine_data	const1	killed_fast	killed	-	-	-	-
2293	engine_data	inv	killed_fast	killed	-	-	-	-
2294	engine_data	cnot1	killed_full	survived	killed	-	-	-
2295	engine_data	const0	survived	survived	survived	not_proven	survived	-
2296	engine_data	cnot0	killed_fast	killed	-	-	-	-
2297	engine_data	const1	killed_full	survived	killed	-	-	-
2298	engine_data	inv	killed_fast	killed	-	-	-	-
2299	engine_data	inv	killed_full	survived	killed	-	-	-
2300	engine_data	const0	survived	survived	survived	not_proven	survived	-
2301	engine_data	const0	survived	survived	survived	not_proven	survived	-
2302	engine_data	const0	killed_full	survived	killed	-	-	-
2303	engine_data	cnot0	killed_fast	killed	-	-	-	-
2304	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2305	engine_data	const0	survived	survived	survived	not_proven	killed	-
2306	engine_data	cnot0	killed_fast	killed	-	-	-	-
2307	engine_data	cnot0	killed_full	survived	killed	-	-	-
2308	engine_data	inv	killed_fast	killed	-	-	-	-
2309	engine_data	const1	killed_fast	killed	-	-	-	-
2310	engine_data	cnot0	killed_full	survived	killed	-	-	-
2311	engine_data	const1	killed_fast	killed	-	-	-	-
2312	engine_data	cnot0	killed_full	survived	killed	-	-	-
2313	engine_data	const0	killed_fast	killed	-	-	-	-
2314	engine_data	inv	killed_fast	killed	-	-	-	-
2315	engine_data	cnot1	killed_full	survived	killed	-	-	-
2316	engine_data	const1	killed_fast	killed	-	-	-	-
2317	engine_data	const1	killed_full	survived	killed	-	-	-
2318	engine_data	cnot1	killed_full	survived	killed	-	-	-
2319	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2320	engine_data	inv	killed_fast	killed	-	-	-	-
2321	engine_data	cnot1	killed_fast	killed	-	-	-	-
2322	engine_data	const1	killed_full	survived	killed	-	-	-
2323	engine_data	const1	killed_full	survived	killed	-	-	-
2324	engine_data	inv	killed_full	survived	killed	-	-	-
2325	engine_data	cnot1	killed_full	survived	killed	-	-	-
2326	engine_data	const1	killed_fast	killed	-	-	-	-
2327	engine_data	cnot0	killed_full	survived	killed	-	-	-
2328	engine_data	cnot1	killed_full	survived	killed	-	-	-
2329	engine_data	const1	killed_fast	killed	-	-	-	-
2330	engine_data	const0	killed_full	survived	killed	-	-	-
2331	engine_data	const1	killed_fast	killed	-	-	-	-
2332	engine_data	const1	killed_fast	killed	-	-	-	-
2333	engine_data	const1	killed_fast	killed	-	-	-	-
2334	engine_data	const1	killed_fast	killed	-	-	-	-
2335	engine_data	inv	killed_fast	killed	-	-	-	-
2336	engine_data	cnot1	killed_full	survived	killed	-	-	-
2337	engine_data	const1	killed_fast	killed	-	-	-	-
2338	engine_data	const0	killed_full	survived	killed	-	-	-
2339	engine_data	inv	killed_fast	killed	-	-	-	-
2340	engine_data	cnot0	killed_fast	killed	-	-	-	-
2341	engine_data	const1	killed_full	survived	killed	-	-	-
2342	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2343	engine_data	const0	survived	survived	survived	not_proven	survived	-
2344	engine_data	const0	killed_full	survived	killed	-	-	-
2345	engine_data	const0	killed_full	survived	killed	-	-	-
2346	engine_data	cnot1	killed_full	survived	killed	-	-	-
2347	engine_data	inv	killed_full	survived	killed	-	-	-
2348	engine_data	cnot0	killed_fast	killed	-	-	-	-
2349	engine_data	cnot1	killed_full	survived	killed	-	-	-
2350	engine_data	cnot0	killed_fast	killed	-	-	-	-
2351	engine_data	cnot0	killed_full	survived	killed	-	-	-
2352	engine_data	inv	killed_fast	killed	-	-	-	-
2353	engine_data	const0	killed_full	survived	killed	-	-	-
2354	engine_data	cnot1	killed_fast	killed	-	-	-	-
2355	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2356	engine_data	const0	killed_full	survived	killed	-	-	-
2357	engine_data	cnot0	killed_full	survived	killed	-	-	-
2358	engine_data	const1	killed_fast	killed	-	-	-	-
2359	engine_data	cnot0	survived	survived	survived	not_proven	killed	-
2360	engine_data	cnot0	killed_full	survived	killed	-	-	-
2361	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2362	engine_data	cnot0	killed_fast	killed	-	-	-	-
2363	engine_data	inv	killed_fast	killed	-	-	-	-
2364	engine_data	const0	killed_full	survived	killed	-	-	-
2365	engine_data	inv	killed_full	survived	killed	-	-	-
2366	engine_data	const1	killed_fast	killed	-	-	-	-
2367	engine_data	cnot0	killed_full	survived	killed	-	-	-
2368	engine_data	cnot0	killed_fast	killed	-	-	-	-
2369	engine_data	cnot1	killed_full	survived	killed	-	-	-
2370	engine_data	cnot0	killed_fast	killed	-	-	-	-
2371	engine_data	inv	killed_fast	killed	-	-	-	-
2372	engine_data	cnot1	killed_full	survived	killed	-	-	-
2373	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2374	engine_data	const0	killed_fast	killed	-	-	-	-
2375	engine_data	inv	survived	survived	survived	not_proven	killed	-
2376	engine_data	cnot0	killed_full	survived	killed	-	-	-
2377	engine_data	cnot1	killed_full	survived	killed	-	-	-
2378	engine_data	inv	killed_fast	killed	-	-	-	-
2379	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2380	engine_data	const0	survived	survived	survived	not_proven	survived	-
2381	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2382	engine_data	const1	killed_full	survived	killed	-	-	-
2383	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2384	engine_data	const1	killed_fast	killed	-	-	-	-
2385	engine_data	inv	killed_fast	killed	-	-	-	-
2386	engine_data	cnot0	killed_fast	killed	-	-	-	-
2387	engine_data	cnot0	killed_fast	killed	-	-	-	-
2388	engine_data	const1	survived	survived	survived	not_proven	killed	-
2389	engine_data	const0	killed_fast	killed	-	-	-	-
2390	engine_data	const1	killed_fast	killed	-	-	-	-
2391	engine_data	const1	survived	survived	survived	not_proven	killed	-
2392	engine_data	inv	survived	survived	survived	not_proven	killed	-
2393	engine_data	cnot1	killed_full	survived	killed	-	-	-
2394	engine_data	cnot1	killed_full	survived	killed	-	-	-
2395	engine_data	cnot1	killed_full	survived	killed	-	-	-
2396	engine_data	const1	killed_fast	killed	-	-	-	-
2397	engine_data	const0	killed_fast	killed	-	-	-	-
2398	engine_data	inv	killed_full	survived	killed	-	-	-
2399	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2400	engine_data	const1	killed_fast	killed	-	-	-	-
2401	engine_data	const0	killed_fast	killed	-	-	-	-
2402	engine_data	cnot0	killed_full	survived	killed	-	-	-
2403	engine_data	inv	killed_fast	killed	-	-	-	-
2404	engine_data	cnot1	survived	survived	survived	not_proven	killed	-
2405	engine_data	inv	killed_fast	killed	-	-	-	-
2406	engine_data	const0	killed_fast	killed	-	-	-	-
2407	engine_data	const1	killed_full	survived	killed	-	-	-
2408	engine_data	inv	killed_full	survived	killed	-	-	-
2409	engine_data	cnot0	killed_fast	killed	-	-	-	-
2410	engine_data	cnot1	survived	survived	survived	not_proven	survived	-
2411	timestamp	const0	killed_full	survived	killed	-	-	-
2412	timestamp	cnot0	killed_fast	killed	-	-	-	-
2413	timestamp	const1	killed_fast	killed	-	-	-	-
2414	timestamp	inv	killed_fast	killed	-	-	-	-
2415	timestamp	const1	killed_fast	killed	-	-	-	-
2416	timestamp	cnot0	killed_fast	killed	-	-	-	-
2417	timestamp	inv	killed_fast	killed	-	-	-	-
2418	timestamp	const0	killed_full	survived	killed	-	-	-
2419	timestamp	const1	killed_fast	killed	-	-	-	-
2420	timestamp	inv	killed_fast	killed	-	-	-	-
